,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
SHDGroen_NO_percNO_AHN3,-0.08533506641546451,-0.06812887196928913,-0.021169851949900034,0.07511828502425948,0.001564345453180664,-0.06877148250596515,0.009896240071912083,0.02507150925515788,0.007814760238655788,-0.04341368256971241,-0.04071315374745655,-0.06790257189560886,-0.09814391870814425,0.0034253703793533843,0.019530247965818145,-0.10414222414621219,0.08837547406758131,-0.03642042160366792,-0.11838742548433212,-0.005324499815972891,0.051231628316132656,-0.027800332934182624,0.013126910485569443,-0.004134261102195322,0.0622485361744502,0.00665735921651392,-0.024811239058464093,-0.015332027899205677,-0.062160028570212265
SHDGroen_NO_percNO_AHN4,-0.08343472352984509,-0.06605292959424969,-0.02172010910898381,0.082876096964946,0.005640520520378788,-0.07060013208620795,0.015655134288733868,0.025224659403565393,0.008901075587813785,-0.05052282803819479,-0.03835504691625906,-0.08078244045899523,-0.08911288973846129,-0.006697549070928057,0.010903301629057102,-0.1005454220280541,0.08480601434247878,-0.028129495409060883,-0.11919078144392699,-0.013859344350655046,0.05461381073094679,-0.03704777935612939,0.016187506937498927,-0.004764251519391327,0.06287155095475953,0.012148558326042232,-0.015912829968728615,-0.02344298812092567,-0.07255057707407657
SHDGroen_NO_percNO_AHN5,-0.08226735283063327,-0.06698225035153747,-0.02167580400713979,0.08513054549950909,0.001970240460392938,-0.06222462393015456,0.011535479644076292,0.01977242173888044,0.011394418084641691,-0.04369316911512151,-0.03358676862705353,-0.07894569076799875,-0.07972455193313718,-0.0026303447203625064,0.005927580347093832,-0.10199074503190138,0.07842079354739329,-0.025231178619288464,-0.1198996246295838,-0.020629265073724635,0.05640248028456864,-0.04066505048101544,0.02874623754568227,0.0038511200193817644,0.056117310777534186,0.0171223386380393,-0.007012306121012975,-0.027280044115839418,-0.08397694486057904
SHDTot_LVR_percLVR_AHN3,-0.03969454786906362,-0.0286433082316517,0.01403774324752816,-0.012724550057589303,0.23327534496877828,0.07327205101791019,-0.08500194182323655,0.028266658264621373,0.011060784803932477,0.005662805976061334,0.016830238823106653,-0.02196756841693055,-0.012641863258445811,0.010904701948079857,0.01905911357634376,-0.00757035363278526,-0.006551623995423708,-0.004449714564731751,0.010563326839962769,0.006409747808021162,0.0033721313523630606,-0.00103635873127318,0.004732352566633929,0.0036536825386627105,-0.0029747308817782672,-0.0006610208513945712,0.005161117769981211,-0.005357706448387572,0.014122717552148013
SHDTot_LVR_percLVR_AHN4,-0.03969919021425117,-0.02864211953555838,0.014034173575790492,-0.012716410272938275,0.23327466137712935,0.07327344118413553,-0.08499834804018296,0.028262134949576252,0.011078382885910775,0.005657032074873201,0.016822614093934617,-0.0220079337430961,-0.012524192356679004,0.010848247390314588,0.0190971307866905,-0.007575992785690151,-0.006625762872690441,-0.004449023996021238,0.010577333808040813,0.006435407405636226,0.0033400506780845787,-0.0010377823631546894,0.0048528684933005885,0.003563617156339251,-0.00299231873833774,-0.0006486183071080647,0.005204741977154372,-0.005394754496424118,0.014059290778381535
SHDTot_LVR_percLVR_AHN5,-0.039513097610947776,-0.028332234984369344,0.013895307051432545,-0.011910431283961773,0.23257975118340884,0.07379707510441767,-0.086228442138582,0.02659543600689076,0.009889939459669433,0.006391480020167542,0.01624385120221234,-0.023036441774120196,-0.012574680260566708,0.010973922519333202,0.022704809470015994,-0.005254511995799362,-0.0074764121590603985,-0.005198951023947553,0.006826482712848701,0.004812998902996908,0.0007151435508964157,-0.002148915218008366,0.007783774880977676,0.008013387482478216,-0.002852319331775836,0.0013736596366004444,0.004653458676165128,0.0008052866946984964,0.010058579667133801
SHDGrijs_LVR_percLVR_AHN3,-0.03958195719433505,-0.02852651839963297,0.014132625636941747,-0.013479363825568002,0.23331754998145446,0.07345990832882363,-0.08470717343682825,0.0286677502130551,0.011169920401533785,0.005589538971014038,0.016847507024330525,-0.0223007315278133,-0.012666001878266848,0.010883554444163895,0.018978595263974753,-0.007806680409298843,-0.006448593693045219,-0.004369134273117537,0.010412901411977494,0.006674028410704044,0.00342646633108334,-0.000879968708560705,0.004614924294715245,0.0033966990367243852,-0.0031633213395876932,-0.0008435368578690803,0.004893669977136484,-0.005712030617875174,0.014126375129394885
SHDGrijs_LVR_percLVR_AHN4,-0.039587331600170694,-0.02852721131324006,0.014133249464085248,-0.013491166110074223,0.23331220638362749,0.07346085086000567,-0.08470348044482236,0.028674245843631322,0.01117701263278448,0.005591663245670502,0.01685487713997994,-0.02230419352830846,-0.01262712354388038,0.010895448720218673,0.01900199658136269,-0.007792347444827251,-0.006436242187986734,-0.004385861282809074,0.010396644521013972,0.006685831479854364,0.0034164717590389076,-0.0008691731025854962,0.0046128738449812325,0.003375284699555291,-0.0031531363673307474,-0.0008426031677045484,0.004880536241722018,-0.005697958024284227,0.014131608780654841
SHDGrijs_LVR_percLVR_AHN5,-0.03939452096382786,-0.028202302212956384,0.013976639368771143,-0.012581845674109247,0.23261626861320292,0.07398339741212204,-0.0860380144017187,0.027009233936911906,0.0099030272213893,0.0063169944759862645,0.016258970909524356,-0.023356940869869364,-0.012721557172451874,0.011102845885306415,0.022768895007234505,-0.00526690029519983,-0.00734825344864082,-0.005195296730543871,0.006573621871901822,0.005043027615773689,0.0006623832897541681,-0.0020120449388257257,0.007543887156467065,0.007917898713537668,-0.002952103808444861,0.001352900639306265,0.0043202830066413405,0.0006630391856490811,0.010183963194710682
SHDGroen_LVR_percLVR_AHN3,-0.03956780206626434,-0.0285679882766937,0.014007137203413742,-0.012515170295502673,0.2334440920725497,0.07332550696478778,-0.08481095757347579,0.028352874991603137,0.011036696901508249,0.005773459801158401,0.01673548733673048,-0.022081040459380728,-0.012649996915627812,0.010902047368673591,0.019105132752908757,-0.007680778472932057,-0.006450211758299373,-0.004423916060533782,0.01047199800522039,0.006603568230760343,0.003374461893381916,-0.0010363958384111847,0.004648277231000141,0.0036287784799587945,-0.003069078687020381,-0.0007142202669719063,0.0052217227934833275,-0.005404470791817481,0.014143086208436509
SHDGroen_LVR_percLVR_AHN4,-0.03956715296252772,-0.028567264691552383,0.014001286152273975,-0.012495090172559056,0.2334475086770428,0.07332851418503862,-0.08481163132484719,0.028340901627675955,0.011046847669750686,0.005763957298704238,0.016720376297628823,-0.0221222403642444,-0.012571637091742766,0.01083588271928234,0.019122789897083624,-0.007703918554333896,-0.006534501604693358,-0.004404752648011494,0.010505126583764426,0.006622101122813753,0.003352732976646733,-0.0010471608840975201,0.0047683283992073075,0.003559632273641335,-0.003099175369093432,-0.0007034423665617897,0.0052749709222765645,-0.005453855524948312,0.01407664194379226
SHDGroen_LVR_percLVR_AHN5,-0.039391484144899985,-0.028260605350654094,0.013866370048547301,-0.011712106063655074,0.2327536372233951,0.07382561836472623,-0.08602287188424106,0.026676291029548087,0.00986208802957146,0.0064730234034424475,0.016145729536113134,-0.02313843614034897,-0.012669632469919702,0.010956692490247357,0.022678910756247957,-0.005410493665771489,-0.007403792381110351,-0.00512151818319305,0.0067890655712898864,0.004987679683379531,0.0007873849741910047,-0.002173035465210627,0.0076929807054581315,0.007998609457208249,-0.00296615793692712,0.0012650378352420271,0.004713121825303031,0.0007645785356740441,0.010118634275797324
Aantal_Panden_BK,-0.09414213704320366,0.09900022627452783,-0.014463346095134362,-0.000833778446830853,-0.021722502727928108,0.031937515931919305,0.04201279843551465,-0.03756011131925012,-0.017774286769808894,-0.024629497419376357,-0.0032535915801583824,0.023846012699208382,-0.020966179996092883,0.00915528957497667,0.015465489149825401,-0.008911188733911585,0.000286167570932636,-0.004927074212170447,0.0070812707642652125,0.010745914134472892,0.000926368862004185,0.004732097337491319,-0.007167642969656494,-0.011525196153249309,0.02457566506896439,-0.012948711688354124,0.004397552414508704,-0.00957218285608928,0.0019415718318933667
BKBgraad_Tot_percLand_AHN3_BK,-0.08486882068702375,0.11668495847335696,-0.018324900616433597,0.0034271565459924,-0.023600571032331406,-0.005344195678774135,0.003958769040946682,-0.004845892679642485,0.009536863723799773,0.0006466690339438765,-0.0058076583629201135,0.008767731742571271,0.0009188041008475825,-0.002480601390680438,-0.0012994666775267706,-0.0020305066524459645,0.0018880884686006034,0.0017892449847424186,0.002056985751860593,-0.0028697608512728676,-0.00031879883462879286,-0.0013334380713959787,0.0005628644579543489,0.00034925879735036056,-0.003493112285761725,0.001522774330975472,0.00018580887324922863,-0.00044746187964368056,-0.0009896681272583017
BKBgraad_Tot_percLand_AHN4_BK,-0.08485596596707694,0.11669596206408735,-0.01833433956713082,0.0034604930593526485,-0.02364858940257402,-0.005341554589530116,0.003963395175564822,-0.004819984499070158,0.009548587993398616,0.0006398011382524211,-0.005732936726748049,0.008702963795693006,0.0009149341140296837,-0.0024280697008777544,-0.0013299518128240743,-0.0019889363789542766,0.0017807639684344118,0.0018265909369715532,0.0020711440770691983,-0.0028616692642094398,-0.00033369062178933555,-0.0013685649429583124,0.0005885435568222918,0.0003280199983044235,-0.0033949530220052913,0.0015451850225365422,0.00022762851035778355,-0.00043670507519732603,-0.0009512021591813242
BKBgraad_Tot_percLand_AHN5_BK,-0.08485840446749922,0.11669348469260728,-0.018333553029642964,0.0034639114552495165,-0.023638747938354614,-0.005333939856366705,0.003976597338263459,-0.004837110190550761,0.009576567877748769,0.0006519199909806477,-0.005728901926515439,0.00869951461485895,0.0009198651454912912,-0.0024239138710697764,-0.0013393728629391677,-0.0020162664168185246,0.0017661291332687022,0.0018455571823226056,0.002074572150009724,-0.0028631545515148764,-0.00032189955265643695,-0.001368931771581582,0.00061819086214706,0.00029582265483922294,-0.0033951040358058742,0.0015704120719907887,0.000259423589992497,-0.00040800238462404374,-0.0009304178378248392
BKBgraad_Op_percOp_AHN3_BK,-0.08491272989104923,0.11662595894233956,-0.018373213540510712,0.0036881800946261907,-0.023592894610685925,-0.005345011785571272,0.0038041326431167777,-0.005005946628081567,0.009413168809968885,0.0007186516374739705,-0.005836924440085036,0.008781203883282388,0.0008675129925060202,-0.002571917993036971,-0.0012724284016158401,-0.0019419659727527554,0.001857928607510677,0.001609453542327841,0.0020722603874463548,-0.0027820848947976732,-0.0005995225810145618,-0.0012236339291732867,0.0007934046915462833,0.0003872682618556722,-0.003901468954871059,0.0014015900416310787,0.00038542081291760214,-0.0003930672389093201,-0.0011752263367314994
BKBgraad_Op_percOp_AHN4_BK,-0.08489431269680399,0.11664175315878486,-0.018384347830439227,0.003728141787722168,-0.02364029960374347,-0.005371789225725707,0.003820556072528565,-0.005064448860803013,0.009440797755830588,0.000748153532151452,-0.005771462668563302,0.008710919541865795,0.0009272386531850786,-0.002547078032168619,-0.001294794347523966,-0.001955628331716674,0.0017329114497094227,0.0016282484149639648,0.0020461615556047834,-0.00272371902986383,-0.0005274392284743933,-0.0012663044725336951,0.0008130855132955538,0.0003129058786338691,-0.003831827497807682,0.0013809358827862805,0.0004183984237991192,-0.00038380869052110684,-0.001149215652050428
BKBgraad_Op_percOp_AHN5_BK,-0.08490559421303033,0.11663124257922457,-0.018383496594213806,0.0037330872247713365,-0.023601296611738303,-0.005342904075825793,0.0038249225313578138,-0.005083310191452302,0.009439584135221942,0.0007644790991109849,-0.005797698836119325,0.008729949229254444,0.0009313231312473701,-0.002561257889704828,-0.0013344688903361363,-0.0019539119900453244,0.0017641940505184208,0.0016375822557264188,0.002081204479601453,-0.0027179051477232955,-0.00045988173947089005,-0.0012673021547981614,0.0008916475395266466,0.00021386859637371723,-0.003937645510002489,0.0014350012644037487,0.0006027458419478075,-0.0002582997395649463,-0.0012033950083604808
BKBgraad_NO_percNO_AHN3_BK,-0.08484257186992426,0.11671650593942022,-0.01831120648530246,0.0033083505403173567,-0.023572737248490686,-0.005425310218178864,0.003907845878508998,-0.004849394139993356,0.009578703777508576,0.0005111913707254651,-0.005962007701341904,0.008898598394619683,0.0008584569190550772,-0.002542326034441978,-0.0013462089819058728,-0.0023124015551169805,0.0021443960724750327,0.0019987249695645427,0.0021150915488156946,-0.002987227982917401,-0.0002548862217946239,-0.0013563744098646047,0.00042811796545803664,0.0002453769294596379,-0.0033039953031777907,0.0016620771597666288,-0.00014201132733599337,-0.0006983884701146634,-0.000961658046429218
BKBgraad_NO_percNO_AHN4_BK,-0.08481722139961091,0.11674002454049485,-0.018322243755373127,0.0033351873446044026,-0.023642250650219316,-0.005426258578641874,0.003924383126572733,-0.004789178133369321,0.009589253927252295,0.0004908636053445114,-0.0059119298706610335,0.008833705044433966,0.0008605505856434685,-0.0025061556668737836,-0.0013892413371146357,-0.0022912513334265383,0.0020360912887036875,0.0020656554848766423,0.0021470246019608496,-0.0030072424065171583,-0.00024325478696534444,-0.0014153671447230207,0.0004117821912303245,0.0002230143472973727,-0.003162502444742917,0.0016718939345868535,-0.000155137893982765,-0.000732975382982617,-0.0009333840721308525
BKBgraad_NO_percNO_AHN5_BK,-0.0848153377815492,0.11674306900091577,-0.0183204527062819,0.0033350399881831986,-0.02362338926210234,-0.005440727738225553,0.003936880950426502,-0.004816534907993401,0.009618089946561652,0.000505441900795325,-0.005889858655039766,0.008837835861390902,0.0008547569525461032,-0.0025098188995359284,-0.001379772923652625,-0.0023227732372117864,0.002022881410372436,0.00208440829054948,0.002142345635661225,-0.002985967701887303,-0.00024763422619463523,-0.001401680840654449,0.0004690462032982855,0.0001989844579320845,-0.003184451061341855,0.001685680654935338,-0.0001432077078081673,-0.0007337853486115343,-0.000912513234406394
percPanden_30Regel_AHN3_BK,-0.08491458727078939,0.1166256743085031,-0.018339978626989436,0.00346673778169721,-0.023621661060152958,-0.005324605603483224,0.003933934250683556,-0.004017617982840791,0.009485299640983408,0.00026093065911720595,-0.00598283324067687,0.009663777790218969,0.0011233932429763997,-0.002213850512434624,-0.0011270262686917465,-0.0024677029356491797,0.001972494146974004,0.0016896902250359974,0.002313170134864097,-0.002367334933684373,-0.00035360680429774984,-0.0011133742034061562,0.0009617697211728335,0.000863439418359377,-0.0036375157711341787,0.0015877137827306248,-0.00033831441072134044,-0.0007081584543277097,-0.0009896516480886602
percPanden_30Regel_AHN4_BK,-0.08492420209734793,0.11661189633140989,-0.018352395714409324,0.003532953850971389,-0.023617845800299082,-0.005341446607600129,0.0039174768860007056,-0.003963513682281938,0.009477886206401472,0.0001983524788281877,-0.005982723943104399,0.009737444082708957,0.0011172588656042455,-0.0021884588246540394,-0.001072588539577987,-0.0025646803395678133,0.0019409930104019805,0.0017018847844620273,0.0023243881219114156,-0.0022721794206649404,-0.00032049813894382986,-0.0010881449041841556,0.001007492980629318,0.0008752855598288747,-0.0036217971858012216,0.00158191251493911,-0.00037769288842684473,-0.0007098284505805218,-0.001056110955280791
percPanden_30Regel_AHN5_BK,-0.08492765700951513,0.1166072145112804,-0.018355326442107946,0.0035490854956199765,-0.02361605477547712,-0.00533530340216354,0.0039305841934263236,-0.003969919841859943,0.009497075298563338,0.0001750105797247207,-0.005972151154756726,0.009732075746792967,0.001139064741470247,-0.0021747976085940792,-0.0010885155419882789,-0.0025825475434278697,0.001923340135451645,0.0016711271644684143,0.0023390156660876324,-0.002281133498283156,-0.0003289177243657531,-0.0010901151592767786,0.0010128940364638396,0.0008790202099876359,-0.0036423794855301094,0.0015904183419190828,-0.0003364318168803708,-0.0007197788117496396,-0.0010617708845387247
percPanden_tusen10en30Regel_AHN3_BK,-0.058493294461438,-0.0429736607118816,-0.028530060919549006,0.07856141871921943,-0.026069676143324103,0.061180707352421815,0.016990002723145138,-0.11766021232579311,-0.0026085224693003684,0.12717046593278025,0.028533317059886498,-0.15762646834344443,0.042689179138911376,-0.06686165825256184,-0.030667027931845878,-0.17060390270512418,0.004711332346965191,0.011853108883889494,0.14170609768132975,0.060115639996982016,0.046256514078679666,0.08546533931514326,-0.06850008564137902,-0.03615512013289995,0.00900936587439415,0.008048793786616397,-0.05495235105146348,0.04944583788652402,-0.008865152996163158
percPanden_tusen10en30Regel_AHN4_BK,-0.059297831299174514,-0.042098018302776485,-0.029911558279791108,0.0763835533972795,-0.03298557726217195,0.06854584744723569,0.01132619906684103,-0.12863834625957932,-0.0014663084230704532,0.12784918441203694,0.017811268781697687,-0.17113888528258434,0.05401912996771082,-0.08146669902854375,-0.02727332103990805,-0.145224136250001,0.010482214332799791,0.010677224514500356,0.13244114256897685,0.05384648476936067,0.0366313584479838,0.08150368044131456,-0.05599894374790828,-0.05304499274989379,-0.01127239007760906,0.015092991540088993,-0.05054333521711867,0.049704441455568696,0.0011425572444059974
percPanden_tusen10en30Regel_AHN5_BK,-0.060853946205955425,-0.044096133581198016,-0.028163869796900096,0.06760858623414458,-0.03437262196645463,0.0637839385599713,0.024967184613363436,-0.12570849823963295,0.010188189544774245,0.12741360524796844,0.019061575662364535,-0.16303633398174905,0.0551040764363912,-0.08437936718912364,-0.040776409021186594,-0.1580527515761663,0.008926013805027893,0.022042899820563712,0.13289626732536192,0.052981426659992344,0.04269184729256214,0.08117775629589016,-0.05524093649911464,-0.06171835019790044,-0.01924778481626372,0.006574971684608039,-0.042594274985122894,0.04673873879814847,-0.0004982691424359379
gemScore_BKB_perPand_AHN3_BK,-0.08500104623104646,0.11653644910018213,-0.01831761669907752,0.003412893095882066,-0.023534624922506162,-0.005187962714406391,0.004031588353358051,-0.004700449580507906,0.009517141095608339,0.0006834453814049604,-0.005996377977591038,0.008999173098933364,0.0012132695500309658,-0.0026126410674455107,-0.001447554882554093,-0.0023963322498485305,0.0020554588418549373,0.0018304383382492476,0.0022829620621570733,-0.0027534682221177467,-0.00044133230908245305,-0.001095374325122256,0.0005765696194085005,0.0005275970636195332,-0.003661251302832174,0.0015686066839740327,-0.00027659015052768424,-0.0007859425483313081,-0.0009121661351985427
gemScore_BKB_perPand_AHN4_BK,-0.0850096337302939,0.11652582374546314,-0.01832218221716588,0.003441383705578285,-0.023533795733811553,-0.005181158280553458,0.004023016406391251,-0.004681055342790055,0.009513807253578139,0.0006817640048952046,-0.005990011406318962,0.009004043359202475,0.0012341667344853363,-0.002623316373025597,-0.0014485749732477363,-0.0024180045633654472,0.00203499858073021,0.0018282467798183394,0.0023082608372565886,-0.0027197669887006597,-0.0004391893084179191,-0.001078587751023665,0.0006180460235346387,0.0005120197695481075,-0.0036732301049057477,0.0015888791568826768,-0.0002658892080973048,-0.000765450405224387,-0.0009378533699146674
gemScore_BKB_perPand_AHN5_BK,-0.08501316712224442,0.11652145443332931,-0.018322148178294594,0.0034439912946770037,-0.02353367052811315,-0.005172923346950515,0.00403835051449468,-0.004688043916550815,0.009529259669651595,0.0006879743996333344,-0.005983229751854677,0.009000358527394968,0.001250191473124264,-0.0026182471395209987,-0.001475035212017764,-0.0024380613266977986,0.002039555629032246,0.0018350572986316196,0.0023171918766974335,-0.0027264024662136473,-0.00042652459258551257,-0.001075955724398565,0.0006115843886909535,0.0005002023163908072,-0.003683840146791815,0.0015967378950802356,-0.0002543961702487734,-0.0007774447808132306,-0.0009397917576165588
SHDTot_percLand_AHN3_BK,-0.08500263594499713,0.11653330906397229,-0.018305918209975472,0.0034255488233975737,-0.023559176949802408,-0.005461129185237382,0.003710258862325914,-0.00505178512953144,0.009631798386049566,0.0005875926983264431,-0.005934217746515595,0.00886689332719342,0.0006012947002574823,-0.0024370210475836776,-0.0013420200048670835,-0.0019455806038857183,0.0017578758904984995,0.0016685034488499201,0.0021946889762433,-0.002957406809596188,-0.00012128442858205231,-0.0013782670538769904,0.0006200317477141399,-1.924642454509602e-05,-0.0032034070103535905,0.0016750762980783263,0.0005378357121028168,-0.00011123510200240824,-0.00109947444037897
SHDTot_percLand_AHN4_BK,-0.08498954977000672,0.11654475176229777,-0.018316052109711985,0.0034331726985843154,-0.023612531451023912,-0.005446323792696903,0.0037417281334290015,-0.0050055048485934985,0.00964326132686727,0.0005660642130368889,-0.005854807174393687,0.008786736876076198,0.0006972646073487467,-0.002387480119478152,-0.0013456031523503057,-0.0019328381238653426,0.001717116236248997,0.0016947936327734452,0.0022096127459683692,-0.0029376594970360274,-0.00017589176175713446,-0.001390276491274419,0.0006451389299914492,-1.9574073436273395e-05,-0.003087516158494658,0.0017079279387836673,0.0005357431356395307,-0.0001563296660294075,-0.0010894144876276116
SHDTot_percLand_AHN5_BK,-0.08499279072693197,0.11654113959297933,-0.01831208538134176,0.003428877223672119,-0.023614915635490806,-0.005370325686259925,0.0037721023344397093,-0.005030706736869105,0.00969419923399986,0.000644274750280065,-0.005873020179836942,0.008800410407902652,0.0008234591492732415,-0.002395063097980377,-0.0013409600971311473,-0.001978506160419269,0.001738137419409193,0.0016141485138992686,0.0021861346821901574,-0.002975968111782664,-0.00022505086898171023,-0.001377962634847853,0.0006196335595044759,7.51914564837752e-06,-0.003001543964732183,0.0017657670469074917,0.00046949534767340466,-0.00020278093739829327,-0.0010792787398788836
SHDTot_Op_percOp_AHN3_BK,-0.08501775489939586,0.11650650324196715,-0.018354293456046986,0.003639889133036775,-0.02360974212403108,-0.005378310831843581,0.003460810136667192,-0.005181690193921189,0.009462782688833578,0.0006551316691487246,-0.005860877895823763,0.008899266670925101,0.000701241067675092,-0.0025617170900819703,-0.0012568071087118678,-0.0018947306364669359,0.001826452277176804,0.0014991716404375722,0.0022118599427841034,-0.0029567704850811736,-0.0005266568983265029,-0.0012348497935061147,0.0008158993543889316,0.00028922580003713506,-0.0037393407007758083,0.0014447636180232213,0.0005478142555921385,-0.00045640390438044214,-0.001066030117668629
SHDTot_Op_percOp_AHN4_BK,-0.0850087802479158,0.11651764212438663,-0.01835242769794282,0.003650878137741902,-0.023597080659164563,-0.005359694332976499,0.0034784571430851842,-0.0051911768145827455,0.009485363639016735,0.000685359881553894,-0.005825275088574929,0.00889464118490645,0.0007836798522508769,-0.0025777828624839612,-0.0013248470293706056,-0.0020202680796893306,0.0018174598251327844,0.0015950947153852018,0.0022836206076200447,-0.0030040975040702012,-0.0006673289158737294,-0.0012471339617971947,0.000883471041118769,0.0003303528948708536,-0.00356408695512362,0.0014721568534087409,0.0004566329330567445,-0.0006459417202952478,-0.001046586074263302
SHDTot_Op_percOp_AHN5_BK,-0.08501662399092146,0.11651009482681315,-0.018343123656798157,0.0036038094862689504,-0.023606822876672654,-0.00529271146562658,0.0035064892863262876,-0.005203657487792234,0.009528725094546086,0.0007003855522106727,-0.005899461201732802,0.008864731941223681,0.0008955662236420698,-0.0025824109884014512,-0.0013208542742272923,-0.001946855093884055,0.001793517024969798,0.001486887703126821,0.002253675095093389,-0.003020374238488537,-0.0004722742501443576,-0.0012870342068030977,0.0008405008906917172,0.0002677912360925839,-0.0035858298675920898,0.0015461521485081932,0.0005131618594770006,-0.0005378643573688517,-0.001107103882754817
SHDTot_NO_percNO_AHN3_BK,-0.08508319723246768,0.11644350370329466,-0.018270878211979983,0.00318525713898982,-0.02354895501291897,-0.005528598163278178,0.003594233398104667,-0.0051271229012390005,0.00967213480584714,0.0005826755710045755,-0.006168688312162021,0.009067245563802416,0.0004530511129037413,-0.0023057409325592942,-0.0015109751001630598,-0.002357295318058625,0.00198330461011721,0.0019431376963682208,0.002303963463262711,-0.0031377456797112764,-0.00023472861136671658,-0.0013381581430109944,0.0005958293382195929,-0.00012798388949202165,-0.0029425772393995215,0.0017984166727976522,0.0001887833952629939,-0.00043518227156769346,-0.0010442473580480416
SHDTot_NO_percNO_AHN4_BK,-0.08506625879940154,0.11645984336237854,-0.018276299438069275,0.003173406541494937,-0.023608836625380335,-0.005522994343325346,0.003637675290356172,-0.005027177439988528,0.009667059882916782,0.0005520580068738532,-0.006103770293355684,0.009001036703449166,0.0005882001714342368,-0.0023003694601906348,-0.001517608216298365,-0.002305145875417045,0.0019323755626498823,0.0019416855201540356,0.0023098925036545313,-0.0031272380048993466,-0.0003118045337901116,-0.0013525871654047528,0.0005912672302141573,-0.00017207888506103655,-0.002796423673832249,0.0018285091461496972,0.00016176774455784612,-0.0004350529652676243,-0.0010585573041058994
SHDTot_NO_percNO_AHN5_BK,-0.08506749099542624,0.11645910532547168,-0.018277678007549366,0.003182175758515395,-0.02359230485815496,-0.005454690208133946,0.0036664253076718703,-0.005072115597768056,0.009725375464768394,0.0006403119813087327,-0.006084852958422235,0.009021676288172506,0.0007574604378992111,-0.002291056728190914,-0.001479483302273056,-0.0023406054174786406,0.001955679749681624,0.0018200930839868405,0.002274758453297745,-0.003121821105572264,-0.0004109166442833946,-0.001298959046964865,0.0006057943205745636,-0.00014977210909821684,-0.002797534111891602,0.0018685618368370494,5.527560114719584e-05,-0.0005142071707498065,-0.0010821756344821922
SHDGrijs_percLand_AHN3_BK,-0.0849962900280186,0.11655639954772905,-0.018243161793401484,0.0029104863091326347,-0.023508348164234697,-0.005344997187049319,0.003908551679861852,-0.004950024610890897,0.009575530568056226,0.0004930455572307965,-0.006214152428920018,0.008983176368216293,0.000969041699090799,-0.0025992324364577536,-0.0015265891089472703,-0.0019854492566202674,0.002031632595759215,0.0019032029665539654,0.002143720686845782,-0.0030124810753395822,-0.0005164171614496266,-0.0012410615965685323,0.0004627781693254353,0.00021265595619389648,-0.0036246762162187216,0.0015196563658005154,-0.00016213786096944233,-0.000810205239390053,-0.000899795923131878
SHDGrijs_percLand_AHN4_BK,-0.0849993155494678,0.11655397784886493,-0.018242066214769388,0.0028987268317937497,-0.023500792291608973,-0.0053375554393710585,0.00391211321874756,-0.0049344288608191705,0.009575366645022182,0.0004942521077824233,-0.006208499801553103,0.008985753065872508,0.0010317580447640907,-0.0025842715186228096,-0.0014917853543602916,-0.001966428260789583,0.0020790368315765787,0.0018677527502509196,0.002128594200232483,-0.0029862110257371038,-0.0005390087238602443,-0.0012134995387403085,0.0004504716642777197,0.00019578911604403783,-0.0036246250214858246,0.0015129868403391095,-0.00017510227421879218,-0.0008179355001199602,-0.0009148355816386188
SHDGrijs_percLand_AHN5_BK,-0.08499326140803762,0.11656045970923992,-0.01824275124905116,0.0029177460859949518,-0.023505117914386284,-0.005308583595606324,0.00392833563896296,-0.004938996466996534,0.009588470358682313,0.0005529099691146119,-0.006197980476923229,0.008988233206337274,0.001098263777354039,-0.002587996953933352,-0.0014622323276104216,-0.001988044438126976,0.0021033486631362903,0.0018116772419909746,0.0020974590232678623,-0.0029866766245652703,-0.0005825947420355355,-0.0011976111571021179,0.00042584582426105855,0.00020696933992029007,-0.0035538566900809626,0.0015438447996119666,-0.00019584852724542203,-0.0008658377603245765,-0.0009386738040439115
SHDGrijs_Op_percOp_AHN3_BK,-0.08494312809109797,0.11661060084268696,-0.018259794274517932,0.002916427280666654,-0.023628150623379605,-0.005272851899321099,0.003826144262607129,-0.004881194218500996,0.00956848508886058,0.00044190020438195153,-0.00595527413802049,0.008928213639556721,0.0012019809753701924,-0.0025938681720632075,-0.001432402617972242,-0.0020199352600641885,0.0020682269735800853,0.001939896625751038,0.002159492370427733,-0.00306435811540366,-0.0005251102431526939,-0.0012262301356873132,0.00045414556525232334,0.00043852144093703166,-0.003689407507913983,0.0015372578852945237,-0.000327814489851402,-0.0009896011133543323,-0.0008353917259333308
SHDGrijs_Op_percOp_AHN4_BK,-0.08494937852735833,0.11660480881821483,-0.018258063313203357,0.002902608325477147,-0.02361768123438866,-0.005262093235756967,0.0038193166305048915,-0.0048643536724031575,0.00956958440611441,0.0004351849411018622,-0.00596242871302038,0.008930349185233322,0.0012162009974610573,-0.0025806792117919245,-0.0014454708896877975,-0.002009823170237733,0.0020601433132738916,0.0019260141037100076,0.002157695827392761,-0.003050275590466628,-0.0005213432717262879,-0.0012261798089293423,0.0004474220236450374,0.0004093409276837929,-0.0036590044400332503,0.0015477275758715688,-0.00034743830202034557,-0.000964175197251603,-0.0008374645899789338
